,Unnamed: 0_level_0,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,derived,derived,derived,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata
,Unnamed: 0_level_1,BO3,BO4,BT,CO2,CO3,DIC,HCO3,P_in,S_in,TA,T_in,pCO2,BOH4/DIC,BOH4_HCO3,deep_omega,B/Ca,B/Ca.1,B/Ca.2,B/Ca.3,B/Ca_std,BOH4_HCO3,BT,DIC,PO4,TA,TP,TS,depth_m,n,pHtot,pHtot_std,sal,sal_std,temp_C,temp_C_MgCa,temp_C_d18O,temp_C_std,Core,Description,Site,comments,core_depth_m,doi,lat,lon,sample_depth,shortref,site_info,size_fraction,species
176,24,350.8369903265405,63.858203387745256,414.69519371428567,19.57718408810802,104.05745677674204,2202.3176884832355,2078.6830476183854,401.6,34.9154,2351.4044350337813,2.57709,344.9058401841314,,,,131.8097753916057,,,,,0.030742680219666738,414.9944685714285,,,,,,4016.0,1.0,7.920851333164139,,,,2.57709,,,,T90 13B,,,"O, RB",,10.1016/j.epsl.2007.03.025,44.0,20.017,core-top,Yu2007,,,C. mundulus
177,25,349.71320417327456,64.90478811243977,414.61799228571437,19.24042306314244,105.13235009442316,2201.8548653753905,2077.482092217825,417.7,34.9089,2353.407868174238,2.5533200000000003,338.65888811684016,,,,119.70007648169964,,,,,0.0312645911472631,414.9172114285715,,,,,,4177.0,1.0,7.921102555039386,,,,2.5533200000000003,,,,T90 15B,,,R,,10.1016/j.epsl.2007.03.025,47.6,20.921999999999997,core-top,Yu2007,,,C. mundulus
178,26,349.71320417327456,64.90478811243977,414.61799228571437,19.24042306314244,105.13235009442316,2201.8548653753905,2077.482092217825,417.7,34.9089,2353.407868174238,2.5533200000000003,338.65888811684016,,,,114.76898912656038,,,,,0.0312645911472631,414.9172114285715,,,,,,4177.0,1.0,7.921102555039386,,,,2.5533200000000003,,,,T90 15B,,,O,,10.1016/j.epsl.2007.03.025,47.6,20.921999999999997,core-top,Yu2007,,,C. mundulus
179,27,350.37971719240943,64.29172223616213,414.6714394285716,19.241861024158254,106.87721758580412,2200.6447992108688,2074.5257206009064,360.0,34.91340000000001,2353.337111547612,2.51248,338.1766243307178,,,,124.34480635984477,129.02366645079502,119.66594626889452,,,0.031013411537823558,414.9706971428572,,,,,,3600.0,2.0,7.947205566973906,,,,2.51248,,,,CD113A-SiteA,,,R,,10.1016/j.epsl.2007.03.025,52.92,16.92,0-1,Yu2007,,,C. mundulus
180,28,347.7656221631841,69.16841297967309,416.9340351428572,16.404836615638132,131.60005142276307,2130.0180214434117,1982.01313340501,110.0,35.1039,2315.598100739171,6.0023599999999995,327.6556414762415,,,,171.6316902060563,,,,,0.03492324489580708,417.23492571428574,,,,,,1100.0,1.0,8.070582782926534,,,,6.0023599999999995,,,,CD113A-SiteB,,,R,,10.1016/j.epsl.2007.03.025,57.43,15.68,3-8,Yu2007,,,C. mundulus
181,29,347.7656221631841,69.16841297967309,416.9340351428572,16.404836615638132,131.60005142276307,2130.0180214434117,1982.01313340501,110.0,35.1039,2315.598100739171,6.0023599999999995,327.6556414762415,,,,165.10325314934263,,,,,0.03492324489580708,417.23492571428574,,,,,,1100.0,1.0,8.070582782926534,,,,6.0023599999999995,,,,CD113A-SiteB,,,O,,10.1016/j.epsl.2007.03.025,57.43,15.68,3-8,Yu2007,,,C. mundulus
182,30,347.97704316859046,66.84286054569525,414.81990371428566,17.306056806746405,118.83088420996252,2139.5583803994523,2003.4214393827435,200.4,34.9259,2308.851594455928,3.4207099999999997,314.60494130976014,,,,163.33772007773462,,,,,0.033388431412539936,415.1192685714285,,,,,,2004.0,1.0,8.04105171942397,,,,3.4207099999999997,,,,BOFS 11K,,,R,,10.1016/j.epsl.2007.03.025,55.2,20.4,2-3,Yu2007,,,C. mundulus
183,31,348.78655075279363,65.64378267577774,414.4303334285714,17.54826908590981,117.7116580025085,2134.1612979317865,1998.9013708433679,175.6,34.8931,2300.885971328651,3.4393,319.1644935008207,,,,157.19314796060658,,,,,0.03286363052417413,414.72941714285713,,,,,,1756.0,1.0,8.045425192492608,,,,3.4393,,,,BOFS 14K,,,R,,10.1016/j.epsl.2007.03.025,58.6,19.4,0-1,Yu2007,,,C. mundulus
184,32,348.78655075279363,65.64378267577774,414.4303334285714,17.54826908590981,117.7116580025085,2134.1612979317865,1998.9013708433679,175.6,34.8931,2300.885971328651,3.4393,319.1644935008207,,,,159.50226911114584,,,,,0.03286363052417413,414.72941714285713,,,,,,1756.0,1.0,8.045425192492608,,,,3.4393,,,,BOFS 14K,,,O,,10.1016/j.epsl.2007.03.025,58.6,19.4,0-1,Yu2007,,,C. mundulus
185,33,350.929456554911,65.50930173080324,416.43875828571424,17.60980691225448,123.48907919359614,2139.4642361620045,1998.3653500561538,115.0,35.0622,2311.947845456581,5.49653,345.39085024450884,,,,165.76885158530672,,,,,0.03280510148327245,416.7392914285714,,,,,,1150.0,1.0,8.047075299340415,,,,5.49653,,,,BOFS 17K,,,R,,10.1016/j.epsl.2007.03.025,58.0,16.5,2-3,Yu2007,,,C. mundulus
186,34,350.929456554911,65.50930173080324,416.43875828571424,17.60980691225448,123.48907919359614,2139.4642361620045,1998.3653500561538,115.0,35.0622,2311.947845456581,5.49653,345.39085024450884,,,,168.49477873556037,,,,,0.03280510148327245,416.7392914285714,,,,,,1150.0,1.0,8.047075299340415,,,,5.49653,,,,BOFS 17K,,,O,,10.1016/j.epsl.2007.03.025,58.0,16.5,2-3,Yu2007,,,C. mundulus
187,35,351.92653559631714,62.67839183225434,414.6049274285714,19.91695764841861,104.90505028789528,2212.7586793953824,2087.9366714590687,350.0,34.9078,2361.168708985431,2.47978,349.60197408616096,,,,138.98948400722142,142.34729232988101,135.6316756845618,,,0.030040961525902805,414.9041371428572,,,,,,3500.0,2.0,7.939998936359079,,,,2.47978,,,,BOFS 30K,,,R,,10.1016/j.epsl.2007.03.025,19.75,20.73,5-6,Yu2007,,,C. mundulus
188,36,363.75794258776864,49.203188269374245,412.96113085714285,25.852198934875787,86.81671147520868,2221.913063867172,2109.244153457087,208.2,34.7694,2332.684538194853,2.63249,456.00427467923095,,,,142.041583155367,146.62448469278115,137.4586816179528,,,0.0233442377281704,413.2591542857143,,,,,,2082.0,2.0,7.895337130222215,,,,2.63249,,,,ODP1088,,,R,,10.1016/j.epsl.2007.03.025,-41.08,-13.34,2-9,Yu2007,,,C. mundulus
189,37,349.8953625424981,65.24641174321619,415.14177428571435,18.27186661840944,112.36622784950785,2161.0650052474184,2030.4269107795014,269.6,34.953,2321.2585848222698,3.15165,328.932247542848,,,,149.179881478315,,,,,0.03215752217135945,415.4413714285715,,,,,,2696.0,1.0,7.994377314576802,,,,3.15165,,,,M35010-2,,,O,,10.1016/j.epsl.2007.03.025,18.933,64.09,0-1,Yu2007,,,C. mundulus
190,38,352.4279213420092,62.68534780084803,415.11326914285723,19.44667167268253,107.59925516017599,2180.910657565982,2053.864730733123,288.5,34.9506,2332.56760683632,3.36001,352.78070161711287,,,,137.08577615184905,,,,,0.030542705790546007,415.4128457142857,,,,,,2885.0,1.0,7.961235831962368,,,,3.36001,,,,M35004-1,,,O,,10.1016/j.epsl.2007.03.025,14.41,61.662,0-1,Yu2007,,,C. mundulus
191,39,352.4279213420092,62.68534780084803,415.11326914285723,19.44667167268253,107.59925516017599,2180.910657565982,2053.864730733123,288.5,34.9506,2332.56760683632,3.36001,352.78070161711287,,,,145.08272832236776,,,,,0.030542705790546007,415.4128457142857,,,,,,2885.0,1.0,7.961235831962368,,,,3.36001,,,,M35004-1,,,O,,10.1016/j.epsl.2007.03.025,14.41,61.662,0-1,Yu2007,,,C. mundulus
192,40,353.0800501212865,62.01302787871353,415.093078,19.399825143720147,108.8220954832523,2172.456319880934,2044.2343992539625,229.8,34.9489,2324.7074500793333,3.14431,349.1345546194558,,,,142.0297834197056,,,,,0.030357468355329237,415.39264,,,,,,2298.0,1.0,7.989763828494055,,,,3.14431,,,,GeoB1503-2,,,O,,10.1016/j.epsl.2007.03.025,2.31,30.648000000000003,0-1,Yu2007,,,C. mundulus
193,41,350.06869456008,64.70726372563429,414.77595828571435,18.689661017204415,110.20230417528828,2179.585006639647,2050.6930414471544,298.0,34.9222,2336.6101423170044,2.70222,330.8240230404025,,,,137.87807797969964,,,,,0.031576623114778234,415.0752914285714,,,,,,2980.0,1.0,7.981088936521063,,,,2.70222,,,,GeoB1504-1,,,O,,10.1016/j.epsl.2007.03.025,2.2880000000000003,31.287,0-1,Yu2007,,,C. mundulus
194,42,350.06869456008,64.70726372563429,414.77595828571435,18.689661017204415,110.20230417528828,2179.585006639647,2050.6930414471544,298.0,34.9222,2336.6101423170044,2.70222,330.8240230404025,,,,148.52161663348008,,,,,0.031576623114778234,415.0752914285714,,,,,,2980.0,1.0,7.981088936521063,,,,2.70222,,,,GeoB1504-1,,,"O, RB",,10.1016/j.epsl.2007.03.025,2.2880000000000003,31.287,0-1,Yu2007,,,C. mundulus
195,43,349.89526178785036,64.76192506929247,414.65718685714285,18.775353446034085,108.4351672265981,2179.799879665283,2052.5893589926504,329.1,34.9122,2335.006305898484,2.53781,330.2879883773056,,,,134.04278043388302,,,,,0.03157410019753072,414.95643428571435,,,,,,3291.0,1.0,7.967128417181473,,,,2.53781,,,,GeoB1523-2,,,O,,10.1016/j.epsl.2007.03.025,3.815,41.622,0-1,Yu2007,,,C. mundulus
196,44,350.92672135139856,63.5701240771729,414.4968454285714,19.327416591610547,103.63588834719073,2176.9299465803047,2053.966641641504,370.9,34.8987,2325.5492928418084,2.33521,337.4033549623875,,,,127.34221186560148,,,,,0.03097226591281471,414.7959771428571,,,,,,3709.0,1.0,7.938027641464317,,,,2.33521,,,,GeoB4406-2,,,O,,10.1016/j.epsl.2007.03.025,5.09,43.762,0-1,Yu2007,,,C. mundulus
197,45,351.70067893787115,63.25462420498597,414.9553031428572,19.09650257049416,108.39494742947883,2173.205115146517,2045.713665146544,276.3,34.9373,2326.557456330009,2.83912,339.7833443707425,,,,157.37942271564208,,,,,0.030942880481812582,415.25476571428567,,,,,,2763.0,1.0,7.9790428913476035,,,,2.83912,,,,GeoB4420-1,,,O,,10.1016/j.epsl.2007.03.025,16.472,46.463,0-1,Yu2007,,,C. mundulus
198,46,352.1737539244025,62.58795178988329,414.76170571428565,19.604160211282462,105.32150872586156,2186.464903292952,2061.5392343558074,317.6,34.921,2335.531883126081,2.62288,345.98362576466894,,,,146.99896371735912,,,,,0.030381725878125824,415.06102857142855,,,,,,3176.0,1.0,7.954534972223038,,,,2.62288,,,,GeoB4421-2,,,O,,10.1016/j.epsl.2007.03.025,16.99,46.01,0-1,Yu2007,,,C. mundulus
199,47,352.1737539244025,62.58795178988329,414.76170571428565,19.604160211282462,105.32150872586156,2186.464903292952,2061.5392343558074,317.6,34.921,2335.531883126081,2.62288,345.98362576466894,,,,138.61924853483592,,,,,0.030381725878125824,415.06102857142855,,,,,,3176.0,1.0,7.954534972223038,,,,2.62288,,,,GeoB4421-2,,,"O, RB",,10.1016/j.epsl.2007.03.025,16.99,46.01,0-1,Yu2007,,,C. mundulus
200,48,347.85417568836533,66.80894974020616,414.66312542857145,18.347071622092248,111.22214252356865,2198.004867109446,2068.4356529637853,365.6,34.9127,2358.4891892026158,2.5178700000000003,322.5143052929988,,,,118.34206861451582,,,,,0.03232257379889979,414.96237714285724,,,,,,3656.0,1.0,7.963988655775244,,,,2.5178700000000003,,,,OMEX 12B,,,O,,10.1016/j.epsl.2007.03.025,48.9988,13.2087,0-1,Yu2007,,,C. mundulus
201,49,347.85417568836533,66.80894974020616,414.66312542857145,18.347071622092248,111.22214252356865,2198.004867109446,2068.4356529637853,365.6,34.9127,2358.4891892026158,2.5178700000000003,322.5143052929988,,,,123.14991029715831,,,,,0.03232257379889979,414.96237714285724,,,,,,3656.0,1.0,7.963988655775244,,,,2.5178700000000003,,,,OMEX 12B,,,O,,10.1016/j.epsl.2007.03.025,48.9988,13.2087,0-1,Yu2007,,,C. mundulus
202,50,349.16106735089545,65.38447436339027,414.54554171428566,19.13203179407403,105.22665798220949,2203.2567580065866,2078.898068230303,433.5,34.9028,2355.490582846193,2.5049900000000003,336.13100203170444,,,,115.46075644084732,,,,,0.031474203404707184,414.84470857142855,,,,,,4335.0,1.0,7.917237266057768,,,,2.5049900000000003,,,,OMEX 14B,,,O,,10.1016/j.epsl.2007.03.025,48.588,13.3395,0-1,Yu2007,,,C. mundulus
203,53,360.6113127680584,51.7298312319416,412.341144,25.46011054890112,84.26985294859816,2256.2095466339692,2146.47958313647,373.1,34.7172,2367.2764082687704,1.1557600000000001,424.587774711837,,,,129.9796806245049,130.38482741994514,129.5745338290647,,,0.024117240027613927,412.63872000000003,,,,,,3731.0,2.0,7.850625808403559,,,,1.1557600000000001,,,,WIND 3B,,,R,,10.1016/j.epsl.2007.03.025,-32.64416666666666,-48.494,core-top,Yu2007,,,C. mundulus
204,54,360.1116923005535,52.33990912801797,412.45160142857145,25.134255365124716,85.7853351044291,2259.3382002199514,2148.4186097503975,368.4,34.7265,2372.8694631609546,1.25637,420.7913935988673,,,,122.1145132375615,124.49245656098459,119.73656991413841,,,0.02437964429127969,412.74925714285723,,,,,,3684.0,2.0,7.857583233160478,,,,1.25637,,,,WIND 5B,,,R,,10.1016/j.epsl.2007.03.025,-31.569000000000003,-47.56916666666667,core-top,Yu2007,,,C. mundulus
205,55,363.88992981913276,48.58780132372468,412.4777311428573,27.781785430378648,81.23956270828019,2295.9744749594684,2186.9531268208093,352.0,34.72870000000001,2398.531327887022,1.57981,470.8852045453075,,,,150.63,,,,,0.022233154105664833,412.7754057142858,,,,,,3520.0,1.0,7.825625711276832,,,,1.57981,,,,WIND 33B,,,"R,r",,10.1016/j.epsl.2007.03.025,-11.211833333333333,-58.77066666666666,core-top,Yu2007,,,C. mundulus
206,1,350.929456554911,65.50930173080324,416.43875828571424,17.60980691225448,123.48907919359614,2139.4642361620045,1998.3653500561538,115.0,35.0622,2311.947845456581,5.49653,345.39085024450884,,,,28.776413456124512,,,,,0.03280510148327245,416.7392914285714,,,,,,1150.0,1.0,8.047075299340415,,,,5.49653,,,,BOFS 17K,,,R,,10.1016/j.epsl.2007.03.025,58.0,16.5,2-3,Yu2007,,,Uvigerina spp.
207,2,350.929456554911,65.50930173080324,416.43875828571424,17.60980691225448,123.48907919359614,2139.4642361620045,1998.3653500561538,115.0,35.0622,2311.947845456581,5.49653,345.39085024450884,,,,30.82790449075955,,,,,0.03280510148327245,416.7392914285714,,,,,,1150.0,1.0,8.047075299340415,,,,5.49653,,,,BOFS 17K,,,O,,10.1016/j.epsl.2007.03.025,58.0,16.5,2-3,Yu2007,,,Uvigerina spp.
208,3,354.52036891997113,59.542960794314574,414.0633297142857,20.660170591322068,102.47199342325779,2195.290713869511,2072.1585498549302,267.0,34.8622,2337.3695725089065,2.43077,361.88473041792747,,,,25.412804677959805,,,,,0.028755488532527983,414.3621485714286,,,,,,2670.0,1.0,7.95975090786362,,,,2.43077,,,,PC174BX,,,R,,10.1016/j.epsl.2007.03.025,-27.0155,3.8595,0-1,Yu2007,,,Uvigerina spp.
209,6,360.51776548071024,51.793685662147,412.3114511428572,25.658078766301546,82.6299282188758,2259.04836618901,2150.7603592038326,415.0,34.7147,2368.327331179601,1.06382,426.3799933188614,,,,11.70012369585798,,,,,0.024098948825878184,412.6090057142857,,,,,,4150.0,1.0,7.829897111120262,,,,1.06382,,,,WIND 6B,,,R,,10.1016/j.epsl.2007.03.025,-31.27333333333333,-47.56433333333333,core-top,Yu2007,,,Uvigerina spp.
210,7,377.76486337529093,52.99179062470908,430.756654,25.463514323681398,118.15385470351744,2209.660605609088,2066.043236581889,15.1,36.2677,2357.6804697096727,19.5571,784.1460613148056,,,,44.81865390353107,45.95218197570485,43.68512583135729,,,0.02566743643033249,431.06752,,,,,,151.0,2.0,7.794267252438259,,,,19.5571,,,,CD145 A150,,,R,,10.1016/j.epsl.2007.03.025,23.27733333333333,-66.65716666666667,core-top,Yu2007,,,Uvigerina spp.
211,8,377.76486337529093,52.99179062470908,430.756654,25.463514323681398,118.15385470351744,2209.660605609088,2066.043236581889,15.1,36.2677,2357.6804697096727,19.5571,784.1460613148056,,,,49.88279429110905,,,,,0.02566743643033249,431.06752,,,,,,151.0,1.0,7.794267252438259,,,,19.5571,,,,CD145 A150,,,O,,10.1016/j.epsl.2007.03.025,23.27733333333333,-66.65716666666667,core-top,Yu2007,,,Uvigerina spp.
212,9,384.23315140334677,45.55670316808185,429.7898545714286,30.276091496892104,97.66601103381868,2243.2948127007307,2115.3527101700197,29.9,36.1863,2357.760684852969,15.8233,836.9727682635217,,,,36.01815671733742,,,,,0.02155176299917064,430.10002285714285,,,,,,299.0,1.0,7.759272920792898,,,,15.8233,,,,CD145 A300,,,R,,10.1016/j.epsl.2007.03.025,23.21233333333333,-66.56783333333334,core-top,Yu2007,,,Uvigerina spp.
213,10,384.23315140334677,45.55670316808185,429.7898545714286,30.276091496892104,97.66601103381868,2243.2948127007307,2115.3527101700197,29.9,36.1863,2357.760684852969,15.8233,836.9727682635217,,,,36.82981606455151,,,,,0.02155176299917064,430.10002285714285,,,,,,299.0,1.0,7.759272920792898,,,,15.8233,,,,CD145 A300,,,O,,10.1016/j.epsl.2007.03.025,23.21233333333333,-66.56783333333334,core-top,Yu2007,,,Uvigerina spp.
214,11,383.1204117739294,42.192947654642055,425.3133594285714,32.504026277904174,87.72486767224882,2255.5375068064604,2135.3086128563073,49.2,35.8094,2354.0910824428424,12.9453,821.2386810137234,,,,24.566340222566932,,,,,0.01977390854217768,425.6202971428571,,,,,,492.0,1.0,7.754671641940425,,,,12.9453,,,,CD145 A500,,,O,,10.1016/j.epsl.2007.03.025,23.13916666666667,-66.50266666666667,core-top,Yu2007,,,Uvigerina spp.
215,12,378.12067332846186,36.04955067153812,414.17022400000013,39.08129734151389,66.7203435402423,2356.718106945912,2250.916466064156,187.0,34.8712,2420.855690257071,3.4428099999999997,710.8025757853944,,,,13.875572040161442,,,,,0.01602705708946177,414.46912,,,,,,1870.0,1.0,7.744006982035557,,,,3.4428099999999997,,,,CD145 A1800,,,R,,10.1016/j.epsl.2007.03.025,22.85583333333333,-66.0015,core-top,Yu2007,,,Uvigerina spp.
216,13,365.892457490621,46.6957310808076,412.58818857142876,29.785962820179137,81.55329090278893,2364.8181737001864,2253.478919977218,319.0,34.73800000000001,2463.7815652828604,1.7049900000000002,507.28613430797174,,,,22.32382064740674,,,,,0.020736573027090692,412.8859428571429,,,,,,3190.0,1.0,7.822148093153117,,,,1.7049900000000002,,,,CD145 A3200,,,R,,10.1016/j.epsl.2007.03.025,19.9995,-65.584,core-top,Yu2007,,,Uvigerina spp.
217,14,361.97229267378333,50.634899326216726,412.60719200000017,25.756578082334627,85.47580928947276,2253.4536692845913,2142.2212819127835,303.6,34.7396,2364.353991766549,1.5009700000000001,435.2815541781888,,,,21.46267065142465,,,,,0.02365369145511718,412.90496000000013,,,,,,3036.0,1.0,7.872803434671147,,,,1.5009700000000001,,,,E49-19,,,R,,10.1016/j.epsl.2007.03.025,-43.52,-90.06,6-8,Yu2007,,,Uvigerina spp.
218,15,361.2149605981373,51.24970568757697,412.4646662857143,25.625641471642204,85.16383340373059,2260.374829736929,2149.5853548615564,338.0,34.7276,2371.697894517033,1.27016,429.24677062973086,,,,21.94328909116653,,,,,0.023858876395050046,412.7623314285715,,,,,,3380.0,1.0,7.863301815684473,,,,1.27016,,,,E48-22,,,R,,10.1016/j.epsl.2007.03.025,-39.54,-85.25,9-11,Yu2007,,,Uvigerina spp.
219,16,381.2682883314416,34.13834623998694,415.4066345714285,40.47281311571377,66.61843696845446,2307.743930369378,2200.6526802852095,100.0,34.9753,2368.598292670188,6.8425199999999995,831.8881724216023,,,,38.17674371917352,,,,,0.015524023083074887,415.70642285714285,,,,,,1000.0,1.0,7.719215186918099,,,,6.8425199999999995,,,,MD77191,,,R,,10.1016/j.epsl.2007.03.025,7.3,-76.43,18-19,Yu2007,,,Uvigerina spp.
220,1,351.0580972427837,63.98509675721633,415.04319399999997,18.765332538737503,109.59606460111073,2166.7404509808084,2038.3790538409608,273.1,34.9447,2322.3650421100187,2.79752,333.38917035156123,,,,33.71064679476143,33.42368248144454,33.997611108078324,,,0.03141283905732425,415.34272000000004,,,,,,2731.0,2.0,7.987012068307529,,,,2.79752,,,,T90-2B,,,R,,10.1016/j.epsl.2007.03.025,53.1,20.8,core-top,Yu2007,,,H. elegans
221,2,350.37971719240943,64.29172223616213,414.6714394285716,19.241861024158254,106.87721758580412,2200.6447992108688,2074.5257206009064,360.0,34.91340000000001,2353.337111547612,2.51248,338.1766243307178,,,,34.939507464818156,,,,,0.031013411537823558,414.9706971428572,,,,,,3600.0,1.0,7.947205566973906,,,,2.51248,,,,CD113A-SiteA,,,R,,10.1016/j.epsl.2007.03.025,52.92,16.92,0-1,Yu2007,,,H. elegans
222,3,351.92653559631714,62.67839183225434,414.6049274285714,19.91695764841861,104.90505028789528,2212.7586793953824,2087.9366714590687,350.0,34.9078,2361.168708985431,2.47978,349.60197408616096,,,,32.330772191284126,33.78315280403062,30.87839157853764,,,0.030040961525902805,414.9041371428572,,,,,,3500.0,2.0,7.939998936359079,,,,2.47978,,,,BOFS 30K,,,R,,10.1016/j.epsl.2007.03.025,19.75,20.73,5-6,Yu2007,,,H. elegans
223,4,352.64493916758596,62.28423426098551,414.92917342857146,19.82734327082617,106.13877322971884,2201.3189952329594,2075.3528787324144,306.9,34.93510000000001,2350.6827534951485,2.74688,351.57351267003884,,,,71.2,,,,,0.030033053091790773,415.2286171428572,,,,,,3069.0,1.0,7.955964359082402,,,,2.74688,,,,M12310-3,,,"R,r",,10.1016/j.epsl.2007.03.025,23.3,18.43,0-1,Yu2007,,,H. elegans
224,7,381.2682883314416,34.13834623998694,415.4066345714285,40.47281311571377,66.61843696845446,2307.743930369378,2200.6526802852095,100.0,34.9753,2368.598292670188,6.8425199999999995,831.8881724216023,,,,33.572654572560374,33.6769421345954,33.46836701052535,,,0.015524023083074887,415.70642285714285,,,,,,1000.0,2.0,7.719215186918099,,,,6.8425199999999995,,,,MD77191,,,R,,10.1016/j.epsl.2007.03.025,7.3,-76.43,18-19,Yu2007,,,H. elegans
225,10,359.90139744957116,49.23885655042893,409.14025400000014,24.588810087308325,94.55263429237918,2182.2172235104194,2063.075779130732,78.1,34.447700000000005,2302.221611764607,5.387169999999999,478.66604611033415,,,,56.45203866387393,57.38150556047232,55.522571767275544,,,0.02388394622506459,409.43552,,,,,,781.0,2.0,7.936381597491111,,,,5.387169999999999,,,,V24-166,,,R,,10.1016/j.epsl.2007.03.025,-16.517,-150.8,9-10,Yu2007,,,H. elegans
0,0,313.6454399970058,116.30713143156576,429.95257142857145,8.286197730708134,277.6135346039907,1969.4,1683.500267665301,,36.2,2365.4999999999995,27.67,314.5560450736413,0.0597,0.0699,0.88,136.3,,,,,,,1969.4,0.34600000000000003,2365.5,,,,,8.135,0.02,36.2,0.35,27.67,,,2.24,,Mixed morph,MC394,,,10.1002/2014GC005514,14.38,64.57,,Henehan2015,,300-355,Globigerinoides ruber (white)
1,1,302.9921433446215,108.07577094109284,411.0679142857143,8.426647958801198,260.06123861487924,1905.3,1636.8121134263197,,34.61,2276.100000000001,29.41,330.6028731066503,0.0574,0.0668,0.92,95.6,,,,,,,1905.3,0.151,2276.1,,,,,8.107999999999999,0.064,34.61,0.51,29.41,,,0.36,,Mixed morph,GGC48,,,10.1002/2014GC005514,0,161,,Henehan2015,,250-300,Globigerinoides ruber (white)
2,2,315.6675945749996,107.39623399642895,423.06382857142853,8.861738467980711,244.7557235320849,1991.4,1737.782537999934,,35.62,2341.0,21.05,283.3239067556388,0.0555,0.0635,1.33,112.0,,,,,,,1991.4,0.334,2341.0,,,,,8.165,0.044,35.62,0.19,21.05,,,3.64,,Mixed morph,GeoB1208-2a,,,10.1002/2014GC005514,?24.49,7.11,,Henehan2015,,300-355,Globigerinoides ruber (white)
3,3,358.43020629640824,121.40636513216326,479.83657142857146,9.659852340681573,271.43966124146357,2110.4,1829.3004864178552,,40.4,2500.4,22.0,324.9982630209741,0.0592,0.0681,,110.29,,,,,,,2110.4,0.3,2500.4,,,,,8.128,0.005,40.4,0.1,22.0,,,0.5,,Mixed morph,Eilat tow (27 Jan 2010),,,10.1002/2014GC005514,29.5,34.92,,Henehan2015,,279,Globigerinoides ruber (white)
4,4,357.64491850183924,121.24148149816074,478.8864,9.722286287317814,274.3072573420386,2114.6,1830.5704563706436,,40.32,2507.6999999999994,23.0,335.6355055233197,0.0589,0.0679,,99.39,,,,,,,2114.6,0.14,2507.7,,,,,8.116,0.005,40.32,0.1,23.0,,,0.5,,Mixed morph,Eilat tow (8 Feb 2010),,,10.1002/2014GC005514,29.5,34.92,,Henehan2015,,209,Globigerinoides ruber (white)
5,5,361.23964308893443,119.07201405392269,480.31165714285714,10.045885523481717,268.0984561710912,2116.1,1837.9556583054275,,40.44,2500.2999999999993,23.0,347.02700428289637,0.0578,0.0663,,120.9,,,,,,,2116.1,0.41,2500.3,,,,,8.103,0.005,40.44,0.1,23.0,,,0.5,,Mixed morph,Eilat tow (7 Mar 2010),,,10.1002/2014GC005514,29.5,34.92,,Henehan2015,,279,Globigerinoides ruber (white)
6,6,340.4271770799868,103.54042292001327,443.96760000000006,11.426208361499196,256.345893571865,2225.0,1957.227898066636,,37.38,2580.0000000000005,23.23,390.7047877176806,0.0418,0.046,3.26,116.6,,,,,,,2225.0,0.15,2580.0,,,,,8.161,0.05,37.38,0.2,23.23,,,3.0,,sensu lato,MC655,,,10.1002/2014GC005514,38.42,5.4,,Henehan2015,,250-300,Globigerinoides ruber (white)
7,7,293.29648496224695,119.90931503775299,413.2058,7.0688780107496205,286.5143983376349,1876.2,1582.6167236516155,,34.79,2287.699999999999,28.63,272.5730385877063,0.0647,0.0766,2.59,89.2,,,,,,,1876.2,0.215,2287.7,,,,,8.175,0.023,34.79,0.24,28.63,,,1.45,,sensu lato,T329,,,10.1002/2014GC005514,?12.96,173.57,,Henehan2015,,250-300,Globigerinoides ruber (white)
8,8,324.43133121009663,112.17244021847479,436.6037714285714,9.237359870774565,269.95206192063097,2013.6,1734.4105782085944,,36.76,2396.7,28.38,357.63343004602143,0.0564,0.0656,1.34,136.4,,,,,,,2013.6,0.403,2396.7,,,,,8.092,0.068,36.76,1.23,28.38,,,5.55,,sensu lato,MC120,,,10.1002/2014GC005514,12.47,45.38,,Henehan2015,,250-300,Globigerinoides ruber (white)
9,9,342.0589418987135,137.77762952985802,479.83657142857146,7.817572137267254,312.0600408136356,2058.4,1738.5223870490977,,40.4,2509.4999999999995,23.76,275.33135563817945,0.0679,0.0803,4.48,119.4,,,,,,,2058.4,0.129,2509.5,,,,,8.192,0.008,40.4,0.22,23.76,,,4.25,,sensu lato,Eilat,,,10.1002/2014GC005514,29.5,34.92,,Henehan2015,,250-300,Globigerinoides ruber (white)
10,10,321.0700428199496,95.81767146576469,416.88771428571437,10.091424740002267,207.8290732572581,2018.5,1800.5795020027397,,35.1,2315.6999999999994,14.88,269.54458788043314,0.048,0.0538,2.57,127.9,,,,,,,2018.5,0.35,2315.7,,,,,8.197000000000001,0.005,35.1,0.25,14.88,,,3.53,,sensu lato,Q699,,,10.1002/2014GC005514,?42.42,169.3,,Henehan2015,,250-355,Globigerinoides ruber (white)
