Sample,Date,Time,6Li,7Li,7Li/6Li,Beta,6Li_SE,7Li_SE,7Li/6Li_SE,Beta_SE,Run
L-SVEC,07/10/18,09:59:47,0.02695158098493,0.367565583899908,13.638256963891,-0.737113117955427,3.31371592042393E-05,0.000246494958102,0.009906649225934,0.004721551386095,2
Wash,07/10/18,10:04:46,0.002042297385764,0.012581662104941,6.16373699750331,4.4221344602963,9.18052638353139E-06,5.88910627038002E-05,0.006276118438636,0.006618087845412,2
Blank,07/10/18,10:08:00,0.00223897244013,0.013215695934397,5.90278560038453,4.7031647029144,1.98786222249879E-05,0.000115483417997,0.006460894622522,0.007114309742817,2
7.3,07/10/18,10:10:51,0.082974818923109,0.404983538104765,4.88080519159879,5.93810583079928,3.72892222964624E-05,0.000152405504767,0.000683054494234,0.000909100758848,2
Wash,07/10/18,10:15:47,0.002319046216152,0.01283413269473,5.53394922116617,5.12232176742486,1.01437485951943E-05,6.49301857688724E-05,0.006334354221436,0.007442387410567,2
Blank,07/10/18,10:18:59,0.002493078993152,0.013349804644034,5.35506244370527,5.3358481727861,1.40704233190304E-05,7.07485549007425E-05,0.008284037344192,0.010042906325915,2
L-SVEC,07/10/18,10:21:50,0.027336038224626,0.372862884261871,13.640097984096,-0.737990395517461,2.54959848221805E-05,0.00029793400051,0.009858253743853,0.004696929073283,2
Wash,07/10/18,10:26:50,0.002060716859726,0.012617581414999,6.12025151179339,4.46810877204762,1.01545849074418E-05,6.15370998404206E-05,0.005171451287946,0.005488145017648,2
Blank,07/10/18,10:30:02,0.002238709883718,0.01313138700507,5.86606655064127,4.74380171910102,1.50679637849481E-05,8.28960973356845E-05,0.009881151773714,0.010915577891857,2
6Li ext std,07/10/18,10:32:54,0.028330636163962,0.386846307644149,13.6546644218863,-0.744939322436561,1.83855738070982E-05,0.000378722811063,0.007801176833597,0.003712522530033,2
Wash,07/10/18,10:37:49,0.001848532978865,0.011591590437251,6.27078829462399,4.31029481437211,9.81155920853022E-06,6.11047755150564E-05,0.007022520278211,0.007273552627911,2
Blank,07/10/18,10:40:49,0.002118870761692,0.013217124286016,6.23760847201266,4.34474671018493,9.97553957505984E-06,6.80555463458807E-05,0.006433589378867,0.006701650289584,2
L-SVEC,07/10/18,10:43:30,0.026516751850818,0.365461822782873,13.7823571241016,-0.80541420528869,1.23143653835157E-05,0.000113227161986,0.006570211322105,0.003097559309869,2
Wash,07/10/18,10:48:30,0.001792074274118,0.011790462477016,6.57544590254559,4.00207770927076,8.75910147402739E-06,6.25112194559306E-05,0.005478098388766,0.005411500333437,2
Blank,07/10/18,10:51:31,0.002041187515739,0.013385180892404,6.55744079709136,4.01991542267915,1.11080945254342E-05,7.59817758377946E-05,0.006775765587101,0.006710445286955,2
6Li ext std,07/10/18,10:54:12,0.027766317738068,0.381652754600383,13.7451827762027,-0.787875122851995,1.76922235308372E-05,0.000262300368172,0.005255060622901,0.002483846654255,2
Wash,07/10/18,10:59:07,0.001738899586097,0.011915452071595,6.85218918375938,3.73428786982914,8.21279204585338E-06,5.93228611329407E-05,0.006781054270711,0.006428364126841,2
Blank,07/10/18,11:02:09,0.001986612649948,0.013591582147263,6.83669126473134,3.7489991923699,9.68061121399613E-06,7.0086107260418E-05,0.007063871223798,0.006712950213029,2
L-SVEC,07/10/18,11:04:50,0.026243684494779,0.364047638159686,13.8718699415872,-0.848336454540375,1.68847405697544E-05,0.000150551144364,0.004193043304031,0.001849907318934,2
Wash,07/10/18,11:10:19,0.001658044561814,0.011799632084615,7.11631734248034,3.48855155779645,1.08805105899193E-05,7.87132834288295E-05,0.004623121270179,0.004222483085667,2
Blank,07/10/18,11:13:20,0.001894752396223,0.01345831072585,7.10623753579275,3.49779202521878,8.90909867952722E-06,7.04572718070753E-05,0.006943538862811,0.006350977051643,2
7Li ext std,07/10/18,11:16:01,0.028569542431474,0.410036565934112,14.3521584114666,-1.06858965469329,3.485755144135E-05,0.00057944256811,0.004815379033099,0.002180359319649,2
Wash,07/10/18,11:20:56,0.001622894798122,0.012005385713497,7.39761127495336,3.23681036970504,7.11805093931736E-06,5.32541735343831E-05,0.010216265924656,0.008969429339682,2
Blank,07/10/18,11:23:58,0.001847745813799,0.013693266815165,7.41623889472074,3.22042906455985,7.8736173984169E-06,6.87989694702003E-05,0.008317311939016,0.00728540085218,2
L-SVEC,07/10/18,11:26:39,0.026694839374675,0.372177067267222,13.9419227556793,-0.880202593205634,1.09579341329456E-05,0.000160029458641,0.004136845237105,0.001927682495378,2
Wash,07/10/18,11:31:39,0.001562342231882,0.011872238203479,7.5943776960653,3.06623686691316,8.31485768430522E-06,6.4438350959062E-05,0.008626003601721,0.007375886946818,2
Blank,07/10/18,11:34:41,0.00177289957606,0.013498323089914,7.61681555730935,3.04702906337388,8.70348533046315E-06,7.267253840553E-05,0.00567435052052,0.004839862847619,2
7Li ext std,07/10/18,11:37:22,0.028485710703744,0.410232415327309,14.4030617424602,-1.09159226690226,1.19002014866753E-05,0.000264736418911,0.003944421198654,0.001779366013166,2
Wash,07/10/18,11:42:17,0.001523416081725,0.011986745855135,7.87285722501686,2.83228291023856,7.02063120590432E-06,5.62496466751474E-05,0.008419330633046,0.006955755683751,2
Blank,07/10/18,11:45:20,0.001744248404831,0.013683358439424,7.84497267271841,2.85531034487421,9.32622730239334E-06,8.31349728766825E-05,0.007080507708041,0.005870321749339,2
L-SVEC,07/10/18,11:48:02,0.026177094924035,0.365905656057692,13.9766041852913,-0.896345192279205,1.99254690874024E-05,0.000220165018,0.003166406871742,0.001471858702712,2
Wash,07/10/18,11:53:02,0.001511710306208,0.012059212580263,7.97130562955316,2.75157297707284,5.54227897880139E-06,5.35170885204008E-05,0.009694901471455,0.007904303247126,2
Blank,07/10/18,11:56:05,0.001734381881773,0.013843328316615,7.97545110866552,2.74820575514289,9.29545181084318E-06,8.11455667666591E-05,0.010240268025998,0.008365632157874,2
Blank,07/10/18,13:48:11,0.000301517937061,0.001088753278025,3.59987782587229,7.89497487000222,1.97667647985199E-06,6.69817832865547E-06,0.024923782973668,0.040880493085281,3
L-SVEC,07/10/18,13:50:53,0.023320821555854,0.333611460334095,14.3053422390115,-1.04737308683958,8.75566417420783E-05,0.001243214005579,0.001108973695127,0.000503588108565,3
Blank,07/10/18,13:55:43,0.000399872345603,0.00220428854006,5.49442784749591,5.17100009171404,4.15434275137784E-06,1.01349117088314E-05,0.033819406513225,0.039780018050344,3
Wash,07/10/18,13:58:24,0.000407530472686,0.002158655014126,5.28484346095962,5.4058392243819,2.12455867075144E-06,8.2457666884555E-06,0.028332583031718,0.037193390150245,3
6Li ext std,07/10/18,14:01:25,0.026243296989834,0.372653664713471,14.1995388364622,-0.999148569299401,2.0808721800301E-05,0.000293583002919,0.000860650969478,0.000393729299851,3
Wash,07/10/18,14:06:21,0.000436116909951,0.002706834198112,6.21661117151624,4.36993905716277,5.25003801042606E-06,1.57531066162269E-05,0.045941289629053,0.047826921571065,3
Blank,07/10/18,14:09:22,0.000431362275592,0.002613064714614,6.0594651852953,4.53409902866042,2.03988722501612E-06,8.62030055149346E-06,0.026642198754086,0.028499444549981,3
L-SVEC,07/10/18,14:12:04,0.023648926910455,0.338101087501737,14.2957842910447,-1.04303163600326,2.29903314777892E-05,0.000333199052612,0.000608866476599,0.000276675802315,3
Wash,07/10/18,14:16:54,0.000435780287027,0.002837351244054,6.49916729675284,4.07898160610596,4.9834793383679E-06,2.02951640522719E-05,0.028850234373494,0.028704895417802,3
Blank,07/10/18,14:19:56,0.000433301950162,0.002757167393751,6.36464383127065,4.21452268721035,2.16722471096966E-06,1.01115774332504E-05,0.023148735581061,0.023567875741387,3
6Li ext std,07/10/18,14:22:38,0.025484521900405,0.361753012325256,14.1957330489607,-0.997407209811887,4.07704675506475E-05,0.000586104945632,0.000877138040723,0.000401382999541,3
Wash,07/10/18,14:27:32,0.000455304808132,0.003007479573968,6.60630603210588,3.97225608806637,1.72521999717628E-06,9.67841755802843E-06,0.021197131072325,0.020852101079492,3
Blank,07/10/18,14:30:34,0.000445762818136,0.002884136412372,6.45472454809503,4.12317073503204,2.19332953216154E-06,9.52153874737221E-06,0.023267377363712,0.023409122755825,3
L-SVEC,07/10/18,14:33:16,0.022806668274263,0.326053995052445,14.2964485254083,-1.04333304908953,4.71265697800007E-05,0.000666422309389,0.001248816906209,0.000567431749204,3
Wash,07/10/18,14:38:34,0.000452429833631,0.003034861813918,6.72300484519882,3.8587586445743,2.66127857368373E-06,1.7611170277269E-05,0.02624990260137,0.025330786966284,3
Blank,07/10/18,14:41:37,0.000436143336381,0.002850854785032,6.53784995206586,4.04005084432094,1.92844908057814E-06,9.07389440820867E-06,0.0230057016376,0.022865747155386,3
Wash,07/10/18,14:44:18,0.000430490587674,0.002735901315435,6.35771713849516,4.22185209878579,2.66430431473985E-06,1.07921854563593E-05,0.026401801220192,0.027074152301673,3
Blank,07/10/18,14:47:32,0.000424122154975,0.002644027665907,6.24727629786412,4.33538731254794,2.17858836102045E-06,9.38058245515237E-06,0.022582153065041,0.023554435630804,3
L-SVEC,07/10/18,14:50:23,0.022456337120021,0.321315711154367,14.3088454286116,-1.04896388652383,3.80419114386125E-05,0.000557421178444,0.000906576214902,0.000411570644104,3
Wash,07/10/18,14:55:22,0.000427277120606,0.002744149895293,6.42437206163233,4.15396817754181,2.26182750223185E-06,9.09799916696095E-06,0.02504447287356,0.025314481616866,3
Blank,07/10/18,14:58:35,0.000413304008226,0.002600938580719,6.29371069455205,4.2872587186706,2.58463032852778E-06,1.66759992380985E-05,0.02187190933177,0.022551512247051,3
1.3,07/10/18,15:01:26,0.062757856431671,0.307969483241241,4.90734857596836,5.90287200151626,0.00012676502187,0.000622796321187,0.000276356947074,0.000365838232746,3
Wash,07/10/18,15:06:21,0.000514538762987,0.002915025226049,5.67707920498432,4.95679483312585,1.44221097007408E-06,8.25824945361494E-06,0.015503375312952,0.017702706493196,3
Blank,07/10/18,15:09:35,0.000499379290391,0.002818561393104,5.64501177740435,4.99372323388459,2.40372745278844E-06,1.12020890399533E-05,0.017086539442786,0.019653466173429,3
L-SVEC,07/10/18,15:12:26,0.022368278122385,0.319253102071239,14.2717262815513,-1.03208948994836,5.91143919701866E-05,0.000839990266833,0.001505939610738,0.000685407925732,3
Wash,07/10/18,15:17:27,0.000461492376529,0.00270882929229,5.88086833733266,4.72782363931967,2.34211301470411E-06,1.01381066801262E-05,0.018316927531128,0.020242493614291,3
Blank,07/10/18,15:20:39,0.000457827586223,0.002635876378092,5.75913126309064,4.86370925869231,2.2971977136888E-06,8.72353392807181E-06,0.018405110732132,0.020864049671813,3
1.3,07/10/18,15:23:31,0.06181229786343,0.30298409281859,4.90185616370531,5.9101467219205,8.63544807550586E-05,0.000423384166166,0.000266853868424,0.000353660571708,3
Wash,07/10/18,15:28:26,0.000563097053017,0.003026654163234,5.36848904793029,5.31977350117475,1.8074784221823E-06,8.96014771461738E-06,0.012941822759691,0.015674283381528,3
Blank,07/10/18,15:31:38,0.000552269826305,0.002962332168071,5.36464775504608,5.32460096232043,2.07786605765314E-06,8.55455332708986E-06,0.015565183873633,0.018801191565504,3
L-SVEC,07/10/18,15:34:30,0.02288934037659,0.326014629558537,14.2430661886808,-1.01903126428112,1.90061861695926E-05,0.00028479440557,0.00120684980259,0.000550431637983,3
Wash,07/10/18,15:39:58,0.000512463666774,0.002893340206002,5.63162094889408,5.00923286709554,2.24161163266483E-06,1.59593855164194E-05,0.018791486297903,0.021564707446667,3
Blank,07/10/18,15:43:11,0.000497734423051,0.002776658954404,5.57928136412655,5.06990749999116,2.4032566595629E-06,1.26883419495415E-05,0.018320722315882,0.021302087740057,3
2.3,07/10/18,15:46:02,0.06224959168509,0.301675959803554,4.84609202859761,5.98447159282166,5.08074719113251E-05,0.00025148594951,0.000304049378297,0.000407524396404,3
Wash,07/10/18,15:50:57,0.000586451850486,0.003078219911426,5.23970990895205,5.47761622221721,3.51967873821145E-06,1.79416279491178E-05,0.014576814675582,0.018104708375344,3
Blank,07/10/18,15:54:11,0.000548423550344,0.002912517338816,5.30191909204836,5.40183067515701,8.68517105120989E-06,3.49811086967681E-05,0.025432238304915,0.031077439037333,3
L-SVEC,07/10/18,15:57:03,0.02266684008366,0.32222755777586,14.2157955398617,-1.00658097733384,3.78158968818592E-05,0.000548328977465,0.00154061985329,0.000703984655372,3
Wash,07/10/18,16:02:04,0.00054717051125,0.003007749066678,5.50468511515655,5.15690384508883,2.43612437792063E-06,1.30301997073282E-05,0.010673434501288,0.0125809949448,3
Blank,07/10/18,16:05:15,0.00053487117394,0.002902311346315,5.42732018842286,5.24924208932684,2.82773215970868E-06,1.15049940697242E-05,0.017067438243103,0.020432533483868,3
2.3,07/10/18,16:08:07,0.063607077926156,0.308221105846654,4.84571114143717,5.98498228293368,0.000121071139539,0.000578864662928,0.00035627712957,0.000477615630763,3
Wash,07/10/18,16:13:02,0.0006218178482,0.003204341535742,5.15383259371096,5.58479564656677,2.38777577366675E-06,1.63450852126E-05,0.01159544675983,0.014656012089429,3
Blank,07/10/18,16:16:14,0.000623514102281,0.003208389305472,5.12414686053705,5.62248008348155,2.42338494333965E-06,1.91735062922327E-05,0.014022289582238,0.017821982516284,3
L-SVEC,07/10/18,16:19:06,0.022934962395556,0.325686802042985,14.2004603026866,-0.999569593528008,4.61959057398184E-05,0.000652017029943,0.001502090462324,0.00068711102514,3
Wash,07/10/18,16:24:34,0.000576627311138,0.003145564456142,5.44956682686745,5.22228661134421,2.28306117046437E-06,1.27112070204485E-05,0.010772660586442,0.012838838900345,3
Blank,07/10/18,16:27:48,0.000566099352014,0.003074502039842,5.42162312237429,5.25600974172175,3.70839851857688E-06,2.07091313166885E-05,0.016700294698833,0.020030419569861,3
3.3,07/10/18,16:30:40,0.063575588039016,0.307359681074049,4.83479168512776,5.99963719209704,6.88036598015601E-05,0.000336021490535,0.000211475452378,0.000284153446612,3
Wash,07/10/18,16:35:35,0.000631298510135,0.003173371691278,5.02705854436947,5.74674526348005,3.41052128671267E-06,1.72211264963066E-05,0.013416637166367,0.017325958090225,3
Blank,07/10/18,16:38:48,0.000619996744238,0.003117487510296,5.03842584004189,5.73214298058236,2.3213031001178E-06,1.49007880378568E-05,0.014883268816725,0.019173823279317,3
L-SVEC,07/10/18,16:41:38,0.023161290249501,0.328766027180424,14.1940737828646,-0.996647772991504,3.03944440292754E-05,0.000443228752322,0.001004363727435,0.00045966422788,3
Wash,07/10/18,16:46:37,0.000620481606726,0.003296104742615,5.30575295624195,5.39619712249646,3.46722504734597E-06,1.55260479519814E-05,0.013950186917563,0.017030598226712,3
Blank,07/10/18,16:49:49,0.000608612288395,0.003201080078485,5.26162082137932,5.45033275278793,2.84812791858015E-06,1.32432774401915E-05,0.01184615770019,0.014571478304373,3
3.3,07/10/18,16:52:40,0.066029317530004,0.319284349945541,4.83549389809463,5.99869379730498,0.000101310788349,0.000489783341714,0.000237068758923,0.00031847867499,3
Wash,07/10/18,16:57:36,0.000659981899229,0.003295161651193,4.99311203003868,5.79063800925163,2.9997863826883E-06,1.44210039089458E-05,0.011298583015959,0.014703174069954,3
Blank,07/10/18,17:00:48,0.000652512322999,0.00326019969526,5.00396288538991,5.77666680121855,2.15556034434396E-06,1.39827914032135E-05,0.013825831220186,0.017963573273007,3
L-SVEC,07/10/18,17:03:40,0.023463861955996,0.33275506991653,14.1814891294944,-0.990885497911469,3.52944142272911E-05,0.000482706469929,0.001193307018907,0.000546632944005,3
Wash,07/10/18,17:08:39,0.000634212839592,0.00338120682226,5.33187936168809,5.36436916960101,3.41183513708491E-06,1.72463169639877E-05,0.014931375625741,0.018202941174661,3
Blank,07/10/18,17:11:50,0.000622273877954,0.003293409709187,5.29278609887823,5.41222954798616,2.84149640297638E-06,1.62079921514037E-05,0.015601269095165,0.019235624201314,3
4.3,07/10/18,17:14:43,0.065730506862257,0.319470372230384,4.8600847629915,5.9657413754296,0.00011978497863,0.000579272970928,0.00028452153847,0.000380309524279,3
Wash,07/10/18,17:19:38,0.000711112187083,0.00358510544426,5.04162720852064,5.72771292322082,3.69313149550826E-06,1.91081339426855E-05,0.009212933801546,0.011860493307182,3
Blank,07/10/18,17:22:50,0.000687686532862,0.003477458082748,5.06578536246828,5.69662028059991,4.66560332720864E-06,2.34920849736916E-05,0.008550195972586,0.010975866789858,3
L-SVEC,07/10/18,17:25:42,0.023544997946017,0.333424806020963,14.1618318651002,-0.981874977228092,2.35204656329397E-05,0.000341103908837,0.000902339140183,0.000413909431178,3
Wash,07/10/18,17:30:41,0.000688126233653,0.00366502887175,5.33656371458669,5.35837431890244,2.04434404598125E-06,1.37211810921911E-05,0.009721592687997,0.011844481062338,3
Blank,07/10/18,17:33:54,0.000665727477779,0.003506483575172,5.26003059581892,5.45246927282739,3.5990127545418E-06,1.68520148584136E-05,0.014608397737867,0.018054624925103,3
4.3,07/10/18,17:36:46,0.068229825179456,0.331607503876327,4.86015522253513,5.96564708668264,4.52032677611163E-05,0.0002178112929,0.000209920200612,0.000280583589996,3
Wash,07/10/18,17:41:41,0.00074756598883,0.003763977240157,5.04124352915682,5.72837057795755,3.45904221260052E-06,2.12224190462207E-05,0.012650067977324,0.016333083350589,3
Blank,07/10/18,17:44:53,0.000735270716346,0.003720001959456,5.06724103125987,5.69478873656853,3.09719670899815E-06,2.02114932397385E-05,0.009413103865505,0.012063715416826,3
L-SVEC,07/10/18,17:47:43,0.023585030566479,0.333777041667472,14.1520892841156,-0.97740410984441,4.18650846674335E-05,0.000582882426338,0.001315562968181,0.000603865033877,3
Wash,07/10/18,17:53:12,0.000706811142163,0.003798935778775,5.37354505389723,5.31345537376453,3.37934907338029E-06,1.61619958560188E-05,0.008490109355593,0.010228582876409,3
Blank,07/10/18,17:56:24,0.000703130950925,0.003748855787805,5.32570657986519,5.37163305153985,3.69547627830677E-06,2.06091658006829E-05,0.010395608463765,0.012698630597943,3
5.3,07/10/18,17:59:16,0.065371690002539,0.316895001282483,4.84786026711102,5.98210172250429,0.000119343150986,0.000576440057184,0.00031146921802,0.000417391094167,3
Wash,07/10/18,18:04:12,0.000790850053352,0.004023198430933,5.09447889711923,5.66012844533652,3.80623701103174E-06,2.44570027466766E-05,0.012763294648639,0.016263454874199,3
Blank,07/10/18,18:07:23,0.000781221944008,0.003958515926007,5.06261112396771,5.70073221329897,4.72239071269757E-06,2.21633339215792E-05,0.009530439304142,0.012217119662622,3
L-SVEC,07/10/18,18:10:15,0.023751096130951,0.335838757358174,14.1414292278459,-0.972509277284306,3.32903099621359E-05,0.000473385889348,0.001017513275594,0.000467407395623,3
Wash,07/10/18,18:15:15,0.000753730299307,0.004045621850352,5.36140527208789,5.32815071311271,2.80807964321917E-06,1.58935905794241E-05,0.008291809268994,0.010053269623405,3
Blank,07/10/18,18:18:28,0.000734081836172,0.003910325431329,5.33330438233148,5.36235409635289,3.74943613047604E-06,2.09965917474899E-05,0.009991511634276,0.012172415990514,3
5.3,07/10/18,18:21:18,0.068212756101721,0.330633891473143,4.84728513370394,5.98287241015152,5.25752878462972E-05,0.000259213177508,0.000289976328161,0.000388648303546,3
Wash,07/10/18,18:26:13,0.000821541961773,0.004204524594265,5.11356438289562,5.63557258610031,3.61171171713946E-06,1.91346140674502E-05,0.006746040488483,0.008581232568799,3
Blank,07/10/18,18:29:25,0.000796673946205,0.004085536880518,5.13353328318962,5.61034167382249,3.2611951997373E-06,2.09618744069402E-05,0.009238712100252,0.011706713875507,3
L-SVEC,07/10/18,18:32:15,0.023722631891696,0.335022501709018,14.1224960499351,-0.963805953880482,5.24594966454041E-05,0.000736459318198,0.001137479273811,0.000523206846355,3
Wash,07/10/18,18:37:14,0.000781758345077,0.004213704176762,5.39778963519394,5.28442623048222,4.54680801941671E-06,2.20013705595897E-05,0.013195152462015,0.015963464167275,3
Blank,07/10/18,18:40:28,0.000782194372059,0.004182071984759,5.34654613980006,5.34622610741424,4.59768783926147E-06,2.57327262890182E-05,0.009282970893304,0.011287881472537,3
6.3,07/10/18,18:43:19,0.064587528898668,0.31378024096736,4.85829995126855,5.9681274158612,0.000107134817094,0.000529668921303,0.000265461626232,0.000354947141081,3
Wash,07/10/18,18:48:14,0.000918105507793,0.004766772403238,5.19801581012854,5.52923430374695,5.18660453442318E-06,3.0022762042061E-05,0.008940393358641,0.011162564844052,3
Blank,07/10/18,18:51:28,0.00091263848178,0.004738916606427,5.18674666711383,5.53603677097432,3.82155452128874E-06,2.09313014076907E-05,0.011775955684406,0.015816751224404,3
L-SVEC,07/10/18,18:54:19,0.024012842839579,0.338578008866776,14.0991312056831,-0.953048972366258,4.02846416298184E-05,0.000569084518184,0.0016767162911,0.000772548855597,3
Wash,07/10/18,18:59:19,0.000862331946866,0.004678473963649,5.41993486589013,5.25770126076478,4.34386643089967E-06,2.42077213000098E-05,0.010615723167709,0.01270381387707,3
Blank,07/10/18,19:02:33,0.000841661684999,0.0045584174828,5.40859089053991,5.27137719751621,4.46065468911588E-06,2.88361694814251E-05,0.012039399371781,0.014433271571239,3
6.3,07/10/18,19:05:24,0.066945669499096,0.325186792962473,4.85745406757149,5.96925847561837,0.000167182830708,0.000815993285173,0.000199050141883,0.000266214059019,3
Wash,07/10/18,19:10:20,0.000958069452594,0.005026036100068,5.25253379336617,5.46150678341667,4.51605329745705E-06,2.68338460945106E-05,0.01024793563574,0.012723227558115,3
Blank,07/10/18,19:13:32,0.000942239723824,0.004956571991272,5.26354995061054,5.44773866451398,5.06826562028378E-06,2.65584296675079E-05,0.005579120743647,0.006890460857958,3
L-SVEC,07/10/18,19:16:24,0.024227354341359,0.341212284323551,14.0837692062158,-0.945966934117608,2.52254467953702E-05,0.000349967284243,0.001826696238761,0.00084253090002,3
Wash,07/10/18,19:21:52,0.000869135020746,0.004814423571413,5.54285242129247,5.1118893525145,4.29318612035959E-06,2.47269545043062E-05,0.006931350656465,0.008121047303648,3
Blank,07/10/18,19:25:05,0.000862940958227,0.004734254169724,5.47927090875706,5.18702296784512,5.0036888716564E-06,2.60982195738017E-05,0.011920712019908,0.014159441805671,3
7.3,07/10/18,19:27:56,0.067351382238267,0.32820984012725,4.87330189113882,5.94809895689599,7.58247502427011E-05,0.000380171271188,0.000337438896725,0.000449817075046,3
Wash,07/10/18,19:32:51,0.000915415027744,0.004751522881435,5.19673617787674,5.53087954749496,4.48374845422491E-06,2.81633491376954E-05,0.010038486819077,0.012566634135999,3
Blank,07/10/18,19:36:04,0.00091237712407,0.004726255490937,5.1800423208145,5.55174561366578,4.94324545442799E-06,2.77040600731176E-05,0.008920657979951,0.011183146926904,3
L-SVEC,07/10/18,19:38:54,0.023909021672654,0.336666523196912,14.0811179326097,-0.944744907718896,2.31384763369971E-05,0.000336707444809,0.000759368286549,0.000350336890177,3
Wash,07/10/18,19:43:53,0.000898306330227,0.0048829830434,5.43498058635687,5.23961088961405,2.92484815224534E-06,2.04003488913159E-05,0.008707325891766,0.010411879144624,3
Blank,07/10/18,19:47:07,0.000878303714941,0.00475421338159,5.41325872859405,5.26578038681404,5.24565107609055E-06,2.7800751931273E-05,0.011846211524026,0.014239761277348,3
7.3,07/10/18,19:49:58,0.069323425605743,0.337901554798487,4.87447747089803,5.94653191751808,0.000138089325422,0.000688879110399,0.000246669163485,0.000328718914931,3
Wash,07/10/18,19:54:55,0.000925211730596,0.004762308631993,5.14693683860583,5.59353323837152,5.13722456169114E-06,3.09164215488105E-05,0.011734904323357,0.014801532056106,3
Blank,07/10/18,19:58:06,0.000904000939575,0.004675294941481,5.17683330242717,5.55565356381823,4.9644587808845E-06,2.7513477880863E-05,0.005469025352045,0.006865435388418,3
L-SVEC,07/10/18,20:00:58,0.024476889513724,0.344838133282496,14.0873430373767,-0.947615984471476,5.68696200423436E-05,0.000784542560253,0.0010042700011,0.000463110817743,3
Wash,07/10/18,20:05:57,0.000889277053678,0.004842203540373,5.44525992300765,5.22749514094068,5.44907549219459E-06,3.01833912885146E-05,0.012000802862433,0.014356041660916,3
Blank,07/10/18,20:09:09,0.000868099166306,0.004699439143614,5.41313944490307,5.26584833654235,5.10917811452365E-06,3.13412005249524E-05,0.010226844866768,0.012303412396805,3
6Li ext std,07/10/18,20:12:01,0.025420359514343,0.355910538990703,14.0010025776831,-0.907678787616054,3.77918848803231E-05,0.000530383436954,0.001064516315224,0.000493899422712,3
Wash,07/10/18,20:16:56,0.000879403677263,0.004948580178297,5.62739015655399,5.01363999034485,4.34879030555244E-06,2.40224493899856E-05,0.009384414832833,0.010825476740254,3
Blank,07/10/18,20:19:58,0.000903777333416,0.005155320406307,5.67049206544743,4.96566868318176,1.2413626453004E-05,0.000106610635745,0.03136046125301,0.035602879351873,3
L-SVEC,07/10/18,20:22:41,0.023815453113972,0.335869249854467,14.1024908243544,-0.95459746859029,4.62643148008657E-05,0.000659498387737,0.000921033834875,0.00042425183059,3
Wash,07/10/18,20:27:40,0.000867025159752,0.005039541642383,5.81788966616377,4.79739162624141,3.06379983720126E-06,2.31365876573729E-05,0.010541215839788,0.011789832700251,3
Blank,07/10/18,20:30:41,0.000852428955622,0.004925541591583,5.78312106434601,4.8362721016459,5.75434851501894E-06,3.41203415887933E-05,0.008766827610026,0.009843012195764,3
6Li ext std,07/10/18,20:33:25,0.025773035515652,0.361498816846489,14.0250670520504,-0.918834665777937,3.70474120130457E-05,0.00052013686884,0.001040582100449,0.000481974874025,3
Wash,07/10/18,20:38:21,0.000835160962396,0.005011499746601,6.00786422403195,4.58871799915961,3.74503869526072E-06,2.76360930170043E-05,0.012476230676683,0.013476250554332,3
Blank,07/10/18,20:41:23,0.000829195907879,0.004943493865507,5.96157085543532,4.63896369503015,4.63089199879394E-06,3.07401138202379E-05,0.011933697557651,0.013018104489217,3
L-SVEC,07/10/18,20:44:04,0.023842850141195,0.33682685774367,14.1262664067422,-0.965540028508414,3.24124722024321E-05,0.00044564506882,0.001228215983382,0.000564798529885,3
Wash,07/10/18,20:49:33,0.000820633391974,0.005070683454792,6.17546427253982,4.40994700132833,1.25823357543573E-05,7.00433427088648E-05,0.012032526631329,0.012625929351571,3
Blank,07/10/18,20:52:34,0.000820156517148,0.005027481342584,6.12341805692984,4.46488181879593,4.45490546949498E-06,3.06994192905384E-05,0.010588813455798,0.01123944794996,3
Blank,07/10/18,22:52:32,0.000219769405655,0.000424067117068,1.91990300932122,12.0028630198397,1.37340794706803E-06,3.54385104554172E-06,0.015165094691607,0.050841293367976,4
L-SVEC 0.3V,07/10/18,22:55:25,0.023716997257741,0.340659953405629,14.3630330186828,-1.07351847886635,3.49175119146687E-05,0.000495162792104,0.000829719199489,0.000375255782596,4
Wash,07/10/18,23:00:15,0.000239385440576,0.000589014109985,2.47530761701374,10.3516113481763,1.78157135592922E-06,4.17504250411346E-06,0.017482586561342,0.046430482235793,4
Blank,07/10/18,23:03:27,0.00024387345132,0.00056183286474,2.29607880740861,10.8406327638445,2.01587704594178E-06,4.02554190587633E-06,0.01821302499199,0.051967656404085,4
L-SVEC,07/10/18,23:06:18,0.024079196123872,0.345630966492819,14.3537274686932,-1.06930839910253,4.34072318387584E-05,0.000621521281368,0.000746646685348,0.000337903160184,4
Wash,07/10/18,23:11:12,0.000255973414029,0.000735584997622,2.85082053022766,9.43689437246585,2.25627129286741E-06,8.33724788835025E-06,0.028366792927422,0.064565753197347,4
Blank,07/10/18,23:14:25,0.000253829487318,0.000651256241324,2.5788556543024,10.0845005017055,2.17812082338464E-06,3.90451277614045E-06,0.015307643185371,0.038730400097882,4
L-SVEC,07/10/18,23:17:16,0.024688177921221,0.35420392332178,14.3471122010642,-1.06631355132515,2.79486783187403E-05,0.000396796191644,0.001068665940631,0.000483889944768,4
